Active ingredients,Dosage Form,Route,Strength,Brand name,Applicant Holder,Approval Date
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Oct 20, 2015"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,MYLAN PHARMACEUTICALS INC,"Dec 22, 2015"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,PH HEALTH LTD,"Jun 27, 2012"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,STRIDES PHARMA INTERNATIONAL AG,"Nov 13, 2009"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Dec 30, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Dec 7, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,ACTAVIS ELIZABETH LLC,"Jun 27, 2012"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Oct 20, 2015"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,MYLAN PHARMACEUTICALS INC,"Dec 22, 2015"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,PH HEALTH LTD,"Jun 27, 2012"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,STRIDES PHARMA INTERNATIONAL AG,"Sep 20, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Dec 30, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG,TRAMADOL HYDROCHLORIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Dec 7, 2011"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ULTRAM ER,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"Sep 8, 2005"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ULTRAM ER,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"Sep 8, 2005"
TRAMADOL HYDROCHLORIDE,"TABLET, EXTENDED RELEASE",ORAL,300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ULTRAM ER,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"Sep 8, 2005"
TRAMADOL HYDROCHLORIDE,"TABLET, ORALLY DISINTEGRATING",ORAL,50MG,RYBIX ODT,SHIONOGI INC,"May 5, 2005"
BUPIVACAINE; MELOXICAM,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,200MG/7ML (29.25MG/ML); 6MG/7ML (0.88MG/ML),ZYNRELEF KIT,HERON THERAPEUTICS INC,"May 12, 2021"
BUPIVACAINE; MELOXICAM,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,400MG/14ML (29.25MG/ML); 12MG/14ML (0.88MG/ML),ZYNRELEF KIT,HERON THERAPEUTICS INC,"May 12, 2021"
MELOXICAM,CAPSULE,ORAL,5MG,MELOXICAM,LUPIN LTD,"Jun 1, 2020"
MELOXICAM,CAPSULE,ORAL,5MG,MELOXICAM,NOVITIUM PHARMA LLC,"Mar 9, 2021"
MELOXICAM,CAPSULE,ORAL,10MG,MELOXICAM,LUPIN LTD,"Jun 1, 2020"
MELOXICAM,CAPSULE,ORAL,10MG,MELOXICAM,NOVITIUM PHARMA LLC,"Mar 9, 2021"
MELOXICAM,SOLUTION,INTRAVENOUS,30MG/ML (30MG/ML),QAMZOVA,NANJING DELOVA BIOTECH CO LTD,"Apr 22, 2025"
MELOXICAM,SOLUTION,INTRAVENOUS,30MG/ML (30MG/ML),XIFYRM,AZURITY PHARMACEUTICALS INC,"Jun 5, 2025"
MELOXICAM,SUSPENSION,ORAL,7.5MG/5ML,MELOXICAM,AVONDALE PHARMACEUTICALS LLC,"Jun 1, 2004"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,AIPING PHARMACEUTICAL INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,ASCENT PHARMACEUTICALS INC,"Jun 7, 2023"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,AUROBINDO PHARMA LTD,"Oct 2, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,CIPLA LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,COREPHARMA LLC,"Jul 20, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,GLENMARK PHARMACEUTICALS LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,NOVITIUM PHARMA LLC,"May 13, 2009"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,PURACAP PHARMACEUTICAL LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,RISING PHARMA HOLDINGS INC,"Jul 25, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,UNICHEM LABORATORIES LTD,"Dec 20, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,YUNG SHIN PHARMACEUTICAL INDUSTRIAL CO LTD,"Dec 7, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,ZYDUS PHARMACEUTICALS USA INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,AIPING PHARMACEUTICAL INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,ASCENT PHARMACEUTICALS INC,"Jun 7, 2023"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,AUROBINDO PHARMA LTD,"Oct 2, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,CIPLA LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,COREPHARMA LLC,"Jul 20, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,GLENMARK PHARMACEUTICALS LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,NOVITIUM PHARMA LLC,"May 13, 2009"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,PURACAP PHARMACEUTICAL LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,RISING PHARMA HOLDINGS INC,"Jul 25, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,UNICHEM LABORATORIES LTD,"Dec 20, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,YUNG SHIN PHARMACEUTICAL INDUSTRIAL CO LTD,"Dec 7, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,ZYDUS PHARMACEUTICALS USA INC,"Jul 19, 2006"
MELOXICAM; RIZATRIPTAN BENZOATE,TABLET,ORAL,20MG; EQ 10MG BASE,SYMBRAVO,AXSOME THERAPEUTICS INC,"Jan 30, 2025"
BUPIVACAINE; MELOXICAM,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,60MG/2.3ML (29.25MG/ML); 1.8MG/2.3ML (0.88MG/ML),ZYNRELEF KIT,HERON THERAPEUTICS INC,"May 12, 2021"
BUPIVACAINE; MELOXICAM,"SOLUTION, EXTENDED RELEASE",PERIARTICULAR,300MG/10.5ML (29.25MG/ML); 9MG/10.5ML (0.88MG/ML),ZYNRELEF KIT,HERON THERAPEUTICS INC,"May 12, 2021"
MELOXICAM,CAPSULE,ORAL,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,VIVLODEX,ICEUTICA OPERATIONS LLC,"Oct 22, 2015"
MELOXICAM,CAPSULE,ORAL,10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,VIVLODEX,ICEUTICA OPERATIONS LLC,"Oct 22, 2015"
MELOXICAM,SOLUTION,INTRAVENOUS,30MG/ML (30MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ANJESO,BAUDAX BIO INC,"Feb 20, 2020"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,CHARTWELL RX SCIENCES LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,CHINA RESOURCES DOUBLE CRANE PHARMACEUTICAL CO LTD,"Dec 14, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,IMPAX LABORATORIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,LUPIN PHARMACEUTICALS INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,MYLAN PHARMACEUTICALS INC,"Jul 20, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,NATCO PHARMA LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,ROXANE LABORATORIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,SUN PHARMACEUTICAL INDUSTRIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,TARO PHARMACEUTICAL INDUSTRIES LTD,"Nov 7, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,TP ANDA HOLDINGS LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG,MELOXICAM,YABAO PHARMACEUTICAL CO LTD BEIJING,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,CHARTWELL RX SCIENCES LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,CHINA RESOURCES DOUBLE CRANE PHARMACEUTICAL CO LTD,"Dec 14, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,IMPAX LABORATORIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,LUPIN PHARMACEUTICALS INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,MYLAN PHARMACEUTICALS INC,"Jul 20, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,NATCO PHARMA LTD,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,ROXANE LABORATORIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,SUN PHARMACEUTICAL INDUSTRIES INC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,TARO PHARMACEUTICAL INDUSTRIES LTD,"Nov 7, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,TP ANDA HOLDINGS LLC,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,15MG,MELOXICAM,YABAO PHARMACEUTICAL CO LTD BEIJING,"Jul 19, 2006"
MELOXICAM,TABLET,ORAL,7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MOBIC,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,"Apr 13, 2000"
MELOXICAM,TABLET,ORAL,15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MOBIC,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,"Aug 23, 2000"
MELOXICAM,"TABLET, ORALLY DISINTEGRATING",ORAL,7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,QMIIZ ODT,TERSERA THERAPEUTICS LLC,"Oct 19, 2018"
MELOXICAM,"TABLET, ORALLY DISINTEGRATING",ORAL,15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,QMIIZ ODT,TERSERA THERAPEUTICS LLC,"Oct 19, 2018"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,325MG; 97.5MG,COMBOGESIC,AFT PHARMACEUTICALS US INC,"Mar 1, 2023"
ACETAMINOPHEN; IBUPROFEN SODIUM,SOLUTION,INTRAVENOUS,1GM/100ML (10MG/ML); EQ 300MG BASE/100ML (EQ 3MG BASE/ML),COMBOGESIC IV,HIKMA PHARMACEUTICALS USA INC,"Oct 17, 2023"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,ALKEM LABORATORIES LTD,"Aug 3, 2021"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,ASCENT PHARMACEUTICALS INC,"Mar 15, 2023"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,PH HEALTH LTD,"Mar 22, 2024"
FAMOTIDINE; IBUPROFEN,TABLET,ORAL,26.6MG; 800MG,IBUPROFEN AND FAMOTIDINE,ZYDUS LIFESCIENCES LTD,"Feb 20, 2025"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Mar 18, 2004"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,ACTAVIS LABORATORIES FL INC,"Dec 31, 2003"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Oct 12, 2004"
HYDROCODONE BITARTRATE; IBUPROFEN,TABLET,ORAL,7.5MG; 200MG,HYDROCODONE BITARTRATE AND IBUPROFEN,AUROLIFE PHARMA LLC,"Jun 2, 2016"
IBUPROFEN,SOLUTION,INTRAVENOUS,800MG/8ML (100MG/ML),CALDOLOR,CUMBERLAND PHARMACEUTICALS INC,"Jun 11, 2009"
IBUPROFEN,SOLUTION,INTRAVENOUS,800MG/200ML (4MG/ML),CALDOLOR,CUMBERLAND PHARMACEUTICALS INC,"Jan 25, 2019"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,ACTAVIS MID ATLANTIC LLC AN INDIRECT WHOLLY OWNED SUB OF TEVA PHARMACEUTICALS USA INC,"Mar 25, 1998"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,AUROBINDO PHARMA LTD,"Feb 16, 2018"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,PADAGIS US LLC,"Sep 23, 2004"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"May 27, 2022"
IBUPROFEN,SUSPENSION,ORAL,100MG/5ML,IBUPROFEN,SUN PHARMA CANADA INC,"Jun 23, 2017"
IBUPROFEN,TABLET,ORAL,300MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"Jul 5, 2024"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,ALKEM LABORATORIES LTD,"Sep 13, 2021"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Nov 25, 1986"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Jun 18, 2007"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,AUROBINDO PHARMA LTD,"May 8, 2020"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Oct 15, 1986"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Nov 14, 2001"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Oct 31, 2001"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,GRANULES INDIA LTD,"Sep 15, 2015"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,MARKSANS PHARMA LTD,"Dec 21, 2010"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"Nov 23, 2016"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Feb 5, 2009"
IBUPROFEN,TABLET,ORAL,400MG,IBUPROFEN,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Mar 30, 2022"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,ALKEM LABORATORIES LTD,"Sep 13, 2021"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Nov 25, 1986"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Jun 18, 2007"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,AUROBINDO PHARMA LTD,"May 8, 2020"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Oct 15, 1986"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Nov 14, 2001"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Oct 31, 2001"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,GRANULES INDIA LTD,"Sep 15, 2015"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,MARKSANS PHARMA LTD,"Dec 21, 2010"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"Nov 23, 2016"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Feb 5, 2009"
IBUPROFEN,TABLET,ORAL,600MG,IBUPROFEN,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Mar 30, 2022"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,ALKEM LABORATORIES LTD,"Sep 13, 2021"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Oct 13, 1987"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,AMNEAL PHARMACEUTICALS NY LLC,"Jun 18, 2007"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,AUROBINDO PHARMA LTD,"May 8, 2020"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,CONTRACT PHARMACAL CORP,"Jul 1, 1988"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Nov 14, 2001"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,DR REDDYS LABORATORIES INC,"Oct 31, 2001"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,GRANULES INDIA LTD,"Sep 15, 2015"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,MARKSANS PHARMA LTD,"Dec 21, 2010"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,SHANDONG XINHUA PHARMACEUTICAL CO LTD,"Nov 23, 2016"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,STRIDES PHARMA GLOBAL PTE LTD,"Feb 5, 2009"
IBUPROFEN,TABLET,ORAL,800MG,IBUPROFEN,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Mar 30, 2022"
IBUPROFEN LYSINE,INJECTABLE,INTRAVENOUS,EQ 20MG BASE/2ML (EQ 10MG BASE/ML),IBUPROFEN LYSINE,XGEN PHARMACEUTICALS DJB INC,"Mar 30, 2016"
IBUPROFEN LYSINE,INJECTABLE,INTRAVENOUS,EQ 20MG BASE/2ML (EQ 10MG BASE/ML),NEOPROFEN,RECORDATI RARE DISEASES INC,"Apr 13, 2006"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,AUROBINDO PHARMA LTD,"Mar 26, 2024"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,BIONPHARMA INC,"Aug 1, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,DR REDDYS LABORATORIES LTD,"Aug 23, 2024"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,GLENMARK PHARMACEUTICALS LTD,"Apr 26, 2024"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,GRANULES PHARMACEUTICALS INC,"Jul 13, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,L PERRIGO CO,"Feb 28, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,LNK INTERNATIONAL INC,"Dec 11, 2025"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,MARKSANS PHARMA LTD,"Jul 10, 2023"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ACETAMINOPHEN AND IBUPROFEN,TARO PHARMACEUTICAL INDUSTRIES LTD,"Jan 2, 2026"
ACETAMINOPHEN; IBUPROFEN,TABLET,ORAL,250MG; 125MG,ADVIL DUAL ACTION WITH ACETAMINOPHEN,HALEON US HOLDINGS LLC,"Feb 28, 2020"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,4MG; 200MG; 10MG,ADVIL ALLERGY AND CONGESTION RELIEF,HALEON US HOLDINGS LLC,"Dec 21, 2011"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PHENYLEPHRINE HYDROCHLORIDE,TABLET,ORAL,4MG; 200MG; 10MG,ADVIL MULTI-SYMPTOM COLD & FLU,HALEON US HOLDINGS LLC,"Apr 28, 2017"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,SUSPENSION,ORAL,1MG/5ML; 100MG/5ML; 15MG/5ML,CHILDREN'S ADVIL ALLERGY SINUS,HALEON US HOLDINGS LLC,"Feb 24, 2004"
CHLORPHENIRAMINE MALEATE; IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,TABLET,ORAL,2MG; 200MG; 30MG,ADVIL ALLERGY SINUS,HALEON US HOLDINGS LLC,"Dec 19, 2002"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,ADVIL PM,HALEON US HOLDINGS LLC,"Dec 21, 2005"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,AUROBINDO PHARMA LTD,"May 31, 2022"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,DR REDDYS LABORATORIES LTD,"Jul 8, 2009"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,PERRIGO R AND D CO,"Dec 22, 2008"
DIPHENHYDRAMINE CITRATE; IBUPROFEN,TABLET,ORAL,38MG; 200MG,IBUPROFEN AND DIPHENHYDRAMINE CITRATE,PLD ACQUISITIONS LLC,"Apr 11, 2024"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL PM,HALEON US HOLDINGS LLC,"Dec 21, 2005"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,"Feb 14, 2019"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,BIONPHARMA INC,"Nov 22, 2010"
DIPHENHYDRAMINE HYDROCHLORIDE; IBUPROFEN,CAPSULE,ORAL,25MG; EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN AND DIPHENHYDRAMINE HYDROCHLORIDE,ONESOURCE SPECIALTY PTE LTD,"Mar 5, 2012"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL LIQUI-GELS,HALEON US HOLDINGS LLC,"Apr 20, 1995"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,ADVIL MIGRAINE LIQUI-GELS,HALEON US HOLDINGS LLC,"Mar 16, 2000"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,"Dec 23, 2011"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,ASCENT PHARMACEUTICALS INC,"Dec 21, 2017"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AUROBINDO PHARMA LTD,"Jun 29, 2018"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,AUROBINDO PHARMA LTD,"Sep 14, 2023"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,BIONPHARMA INC,"Mar 24, 2009"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,HUMANWELL PURACAP PHARMACEUTICAL WUHAN CO LTD,"Jun 21, 2016"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,MARKSANS PHARMA LTD,"Jun 26, 2009"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,ONESOURCE SPECIALTY PTE LTD,"Mar 28, 2018"
IBUPROFEN,CAPSULE,ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,IBUPROFEN,P AND L DEVELOPMENT LLC DBA PLD DEVELOPMENTS LLC,"Jul 10, 2009"
